playerID,yearID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,teamID,lgID,birthYear,nameFirst,nameLast,weight,height,PA,AVG,OBP,SLG,OPS,ISO,BABIP,BB_pct,K_pct,BMI,age,name,OPS_avg_available,trend_slope,trend_diff,volatility_std,volatility_cv,years_data,is_rookie,BMI_age_interaction,age_HR_interaction,BMI_SB_interaction,age_squared,debut_year,experience,is_peak_years,bats_B,bats_L,bats_R,POS_1B,POS_2B,POS_3B,POS_C,POS_DH,POS_OF,POS_P,POS_SS
aaronha01,1974,112,0.0,340,47,91,16,0,20,69.0,1.0,0.0,39,29.0,6.0,0.0,1.0,2.0,6.0,0.0,ATL,NL,1934.0,Hank,Aaron,180.0,72.0,382.0,0.2676470588235294,0.34120734908136485,0.49117647058823527,0.8323838196696001,0.22352941176470587,0.24232081911262798,0.10209424083769633,0.07591623036649214,24.41211826868098,40.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,976.4847307472393,800.0,24.41211826868098,1600.0,1954,20,0,False,False,True,False,False,False,False,False,True,False,False
aaronha01,1975,137,0.0,465,45,109,16,2,12,60.0,0.0,1.0,70,51.0,3.0,1.0,1.0,6.0,15.0,0.0,ML4,AL,1934.0,Hank,Aaron,180.0,72.0,543.0,0.23440860215053763,0.33210332103321033,0.3548387096774194,0.6869420307106298,0.12043010752688174,0.23774509803921567,0.1289134438305709,0.09392265193370165,24.41211826868098,41.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,1000.8968490159202,492.0,0.0,1681.0,1954,21,0,False,False,True,False,False,False,False,False,True,False,False
aaronha01,1976,85,0.0,271,22,62,8,0,10,35.0,0.0,1.0,35,38.0,1.0,0.0,0.0,2.0,8.0,0.0,ML4,AL,1934.0,Hank,Aaron,180.0,72.0,308.0,0.22878228782287824,0.31493506493506496,0.36900369003690037,0.6839387549719653,0.14022140221402213,0.2311111111111111,0.11363636363636363,0.12337662337662338,24.41211826868098,42.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,1025.3089672846013,420.0,0.0,1764.0,1954,22,0,False,False,True,False,False,False,False,False,True,False,False
aaronto01,1962,141,0.0,334,54,77,20,2,8,38.0,6.0,0.0,41,58.0,0.0,0.0,4.0,3.0,10.0,0.0,ML1,NL,1939.0,Tommie,Aaron,190.0,75.0,382.0,0.23053892215568864,0.31216931216931215,0.37425149700598803,0.6864208091753001,0.1437125748502994,0.25461254612546125,0.10732984293193717,0.1518324607329843,23.74810865177286,23.0,Tommie Aaron,0.6462284199963275,-0.08038477835794511,-0.0401923891789725,0.040192389178972554,0.06219532898166404,2,False,546.2064989907758,184.0,142.48865191063715,529.0,1962,0,0,False,False,True,True,False,False,False,False,False,False,False
aaronto01,1968,98,0.0,283,21,69,10,3,1,25.0,3.0,4.0,21,37.0,1.0,0.0,2.0,1.0,9.0,0.0,ATL,NL,1939.0,Tommie,Aaron,190.0,75.0,307.0,0.24381625441696114,0.29508196721311475,0.31095406360424027,0.606036030817355,0.06713780918727913,0.2764227642276423,0.06840390879478828,0.12052117263843648,23.74810865177286,29.0,Tommie Aaron,0.6462284199963275,-0.08038477835794511,-0.0401923891789725,0.040192389178972554,0.06219532898166404,2,False,688.695150901413,29.0,71.24432595531857,841.0,1962,6,1,False,False,True,False,False,False,False,False,True,False,False
abbotje01,1998,89,0.0,244,33,68,14,1,12,41.0,3.0,3.0,9,28.0,1.0,0.0,2.0,5.0,2.0,0.0,CHA,AL,1972.0,Jeff,Abbott,190.0,74.0,260.0,0.2786885245901639,0.29844961240310075,0.4918032786885246,0.7902528910916253,0.21311475409836067,0.2679425837320574,0.03461538461538462,0.1076923076923077,24.394286188134096,26.0,Jeff Abbott,0.7902528910916253,0.0,0.0,0.0,0.0,1,True,634.2514408914865,312.0,73.1828585644023,676.0,1998,0,1,False,False,True,False,False,False,False,False,True,False,False
abbotku01,1994,101,0.0,345,41,86,17,3,9,33.0,3.0,0.0,16,98.0,1.0,5.0,3.0,2.0,5.0,0.0,FLO,NL,1969.0,Kurt,Abbott,180.0,71.0,371.0,0.2492753623188406,0.2907608695652174,0.39420289855072466,0.6849637681159421,0.14492753623188406,0.32083333333333336,0.0431266846361186,0.2641509433962264,25.10462628542793,25.0,Kurt Abbott,0.7409395846988502,0.002464788180322966,-0.000638631526610034,0.004828306977675227,0.006516465144236637,5,False,627.6156571356983,225.0,75.3138788562838,625.0,1994,0,0,False,False,True,False,False,False,False,False,False,False,True
abbotku01,1995,120,0.0,420,60,107,18,7,17,60.0,4.0,3.0,36,110.0,4.0,5.0,2.0,5.0,6.0,0.0,FLO,NL,1969.0,Kurt,Abbott,180.0,71.0,468.0,0.25476190476190474,0.31759656652360513,0.4523809523809524,0.7699775189045575,0.19761904761904764,0.30201342281879195,0.07692307692307693,0.23504273504273504,25.10462628542793,26.0,Kurt Abbott,0.7409395846988502,0.002464788180322966,-0.000638631526610034,0.004828306977675227,0.006516465144236637,5,False,652.7202834211262,442.0,100.41850514171172,676.0,1994,1,1,False,False,True,False,False,False,False,False,False,False,True
abbotku01,1996,109,0.0,320,37,81,18,7,8,33.0,3.0,3.0,22,99.0,1.0,3.0,4.0,0.0,7.0,0.0,FLO,NL,1969.0,Kurt,Abbott,180.0,71.0,349.0,0.253125,0.3072463768115942,0.428125,0.7353713768115941,0.175,0.3427230046948357,0.06303724928366762,0.2836676217765043,25.10462628542793,27.0,Kurt Abbott,0.7409395846988502,0.002464788180322966,-0.000638631526610034,0.004828306977675227,0.006516465144236637,5,False,677.8249097065541,216.0,75.3138788562838,729.0,1994,2,1,False,False,True,False,False,False,False,False,False,False,True
abbotku01,1997,94,0.0,252,35,69,18,2,6,30.0,3.0,1.0,14,68.0,3.0,1.0,6.0,0.0,5.0,0.0,FLO,NL,1969.0,Kurt,Abbott,180.0,71.0,273.0,0.27380952380952384,0.3146067415730337,0.43253968253968256,0.7471464241127163,0.15873015873015872,0.3539325842696629,0.05128205128205128,0.2490842490842491,25.10462628542793,28.0,Kurt Abbott,0.7409395846988502,0.002464788180322966,-0.000638631526610034,0.004828306977675227,0.006516465144236637,5,False,702.929535991982,168.0,75.3138788562838,784.0,1994,3,1,False,False,True,False,True,False,False,False,False,False,False
