playerID,yearID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,teamID,lgID,birthYear,nameFirst,nameLast,weight,height,PA,AVG,OBP,SLG,OPS,ISO,BABIP,BB_pct,K_pct,BMI,age,name,OPS_avg_available,trend_slope,trend_diff,volatility_std,volatility_cv,years_data,is_rookie,BMI_age_interaction,age_HR_interaction,BMI_SB_interaction,age_squared,debut_year,experience,is_peak_years,bats_B,bats_L,bats_R,POS_1B,POS_2B,POS_3B,POS_C,POS_DH,POS_OF,POS_P,POS_SS,ISO_era_adjusted,BB_pct_era_adjusted,K_pct_era_adjusted,SB_era_adjusted,BABIP_era_adjusted,BMI_era_adjusted,age_era_adjusted,cluster
polloaj01,2017,112,0.0,425,73,113,33,6,14,49.0,20.0,6.0,35,71.0,1.0,6.0,0.0,0.0,8.0,0.0,ARI,NL,1987.0,AJ,Pollock,210.0,73.0,466.0,0.2658823529411764,0.3304721030042918,0.4705882352941176,0.8010603382984095,0.2047058823529411,0.2911764705882353,0.075107296137339,0.1523605150214592,27.70585312234613,30.0,AJ Pollock,0.8177629954366078,-0.0999220368931264,-0.1369948243249016,0.0969796822733369,0.118591429074825,9,False,831.175593670384,420.0,554.1170624469227,900.0,2013,4,1,False,False,True,False,False,False,False,False,True,False,False,1.149046193552089,0.8602032971374606,0.7328674119313,2.846911369740376,0.9560423339988243,0.9914789006943743,30.0,2
polloaj01,2018,113,0.0,413,61,106,21,5,21,65.0,13.0,2.0,31,100.0,2.0,8.0,1.0,7.0,6.0,0.0,ARI,NL,1987.0,AJ,Pollock,210.0,73.0,460.0,0.2566585956416465,0.3159041394335512,0.4842615012106537,0.800165640644205,0.2276029055690072,0.2842809364548495,0.067391304347826,0.217391304347826,27.70585312234613,31.0,AJ Pollock,0.8177629954366078,-0.0999220368931264,-0.1369948243249016,0.0969796822733369,0.118591429074825,9,False,858.8814467927301,651.0,360.17609059049977,961.0,2013,5,0,False,False,True,False,False,False,False,False,True,False,False,1.3365454176736642,0.7782330077931481,1.0178955994819217,1.9515587529976017,0.9498732665772921,0.9929664879252783,31.0,2
polloaj01,2019,86,0.0,308,49,82,15,1,15,47.0,5.0,1.0,23,74.0,1.0,7.0,0.0,4.0,7.0,0.0,LAN,NL,1987.0,AJ,Pollock,210.0,73.0,342.0,0.2662337662337662,0.327485380116959,0.4675324675324675,0.7950178476494265,0.2012987012987013,0.3004484304932735,0.067251461988304,0.2163742690058479,27.70585312234613,32.0,AJ Pollock,0.8177629954366078,-0.0999220368931264,-0.1369948243249016,0.0969796822733369,0.118591429074825,9,False,886.5872999150763,480.0,138.52926561173066,1024.0,2013,6,0,False,False,True,False,False,False,False,False,True,False,False,1.0408618092271043,0.7741408284165969,0.9835088195063656,0.8163265306122449,0.9974168967505251,0.9924562028551365,32.0,2
polloaj01,2020,55,0.0,196,30,54,9,0,16,34.0,2.0,2.0,12,45.0,1.0,0.0,0.0,2.0,6.0,0.0,LAN,NL,1987.0,AJ,Pollock,210.0,73.0,210.0,0.2755102040816326,0.3142857142857143,0.5663265306122449,0.8806122448979592,0.2908163265306123,0.2773722627737226,0.0571428571428571,0.2142857142857142,27.70585312234613,33.0,AJ Pollock,0.8177629954366078,-0.0999220368931264,-0.1369948243249016,0.0969796822733369,0.118591429074825,9,False,914.2931530374224,528.0,55.41170624469227,1089.0,2013,7,0,False,False,True,False,False,False,False,False,True,False,False,1.5224006008320055,0.5984965545574632,0.9620107313003587,0.704861111111111,0.9287507160023266,0.9954111103265048,33.0,2
polloaj01,2021,117,0.0,384,53,114,27,1,21,69.0,9.0,1.0,30,80.0,4.0,6.0,0.0,2.0,4.0,0.0,LAN,NL,1987.0,AJ,Pollock,210.0,73.0,422.0,0.296875,0.3554502369668246,0.5364583333333334,0.891908570300158,0.2395833333333333,0.3263157894736842,0.0710900473933649,0.1895734597156398,27.70585312234613,34.0,AJ Pollock,0.8177629954366078,-0.0999220368931264,-0.1369948243249016,0.0969796822733369,0.118591429074825,9,False,941.9990061597686,714.0,249.3526781011152,1156.0,2013,8,0,False,False,True,False,False,False,False,False,True,False,False,1.3648084000215082,0.798860122310764,0.8535187457691503,1.5204359673024523,1.1034156970171127,0.998570097470461,34.0,2
polloaj01,2022,138,0.0,489,61,120,26,1,14,56.0,3.0,1.0,32,98.0,0.0,2.0,0.0,4.0,13.0,0.0,CHA,AL,1987.0,AJ,Pollock,210.0,73.0,527.0,0.2453987730061349,0.2922201138519924,0.3885480572597137,0.6807681711117062,0.1431492842535787,0.2782152230971129,0.0607210626185958,0.1859582542694497,27.70585312234613,35.0,AJ Pollock,0.8177629954366078,-0.0999220368931264,-0.1369948243249016,0.0969796822733369,0.118591429074825,9,False,969.7048592821149,490.0,83.11755936703841,1225.0,2013,9,0,False,False,True,False,False,False,False,False,True,False,False,0.9253617096574305,0.7467372694652403,0.8469171947297636,0.4776494224008036,0.9508485844251122,1.0039052861227376,35.0,2
polonlu01,1987,125,0.0,435,78,125,16,10,4,49.0,29.0,7.0,32,64.0,1.0,0.0,1.0,1.0,4.0,0.0,OAK,AL,1963.0,Luis,Polonia,155.0,68.0,469.0,0.2873563218390804,0.3354700854700854,0.3977011494252873,0.7331712348953727,0.1103448275862069,0.328804347826087,0.068230277185501,0.1364605543710021,23.567408293986134,24.0,Luis Polonia,0.7659199627824828,0.0282771861536449,-0.0299958501753835,0.0855836415279644,0.1117396669190482,11,False,565.6177990556672,96.0,683.4548405255979,576.0,1987,0,0,False,True,False,False,False,False,False,False,True,False,False,0.6976620690008112,0.7500814669135655,0.9228614185989735,2.44172164624568,1.1195133657024485,0.9646613432387169,24.0,1
polonlu01,1988,84,0.0,288,51,84,11,4,2,27.0,24.0,9.0,21,40.0,0.0,0.0,2.0,2.0,3.0,0.0,OAK,AL,1963.0,Luis,Polonia,155.0,68.0,313.0,0.2916666666666667,0.337620578778135,0.3784722222222222,0.7160928010003573,0.0868055555555555,0.3306451612903225,0.0670926517571885,0.1277955271565495,23.567408293986134,25.0,Luis Polonia,0.7659199627824828,0.0282771861536449,-0.0299958501753835,0.0855836415279644,0.1117396669190482,11,False,589.1852073496533,50.0,565.6177990556672,625.0,1987,1,0,False,True,False,False,False,False,False,False,True,False,False,0.6719524450770156,0.795885615412968,0.9058833663278584,2.2306368330464714,1.158941161194716,0.9589894107506045,25.0,1
polonlu01,1989,125,0.0,433,70,130,17,6,3,46.0,22.0,8.0,25,44.0,1.0,2.0,2.0,4.0,13.0,0.0,NYA,AL,1963.0,Luis,Polonia,155.0,68.0,466.0,0.3002309468822171,0.3383620689655172,0.3879907621247113,0.7263528310902285,0.0877598152424942,0.3256410256410256,0.0536480686695279,0.0944206008583691,23.567408293986134,26.0,Luis Polonia,0.7659199627824828,0.0282771861536449,-0.0299958501753835,0.0855836415279644,0.1117396669190482,11,False,612.7526156436395,78.0,518.4829824676949,676.0,1987,2,1,False,True,False,False,False,False,False,False,True,False,False,0.6969136804985171,0.6233316542343174,0.668773719092262,2.181485547017929,1.1359162470541118,0.9608169076424954,26.0,1
polonlu01,1990,120,0.0,403,52,135,7,9,2,35.0,21.0,14.0,25,43.0,1.0,1.0,3.0,4.0,9.0,0.0,CAL,AL,1963.0,Luis,Polonia,155.0,68.0,436.0,0.3349875930521092,0.371824480369515,0.4119106699751861,0.7837351503447011,0.0769230769230769,0.3674033149171271,0.0573394495412844,0.0986238532110091,23.567408293986134,27.0,Luis Polonia,0.7659199627824828,0.0282771861536449,-0.0299958501753835,0.0855836415279644,0.1117396669190482,11,False,636.3200239376256,54.0,494.9155741737088,729.0,1987,3,1,False,True,False,False,False,False,False,False,True,False,False,0.575837564843,0.6477088982420789,0.6992096982627404,1.923337856173677,1.265623387825057,0.9602525578953096,27.0,1
polonlu01,1991,150,0.0,604,92,179,28,8,2,50.0,48.0,23.0,52,74.0,4.0,1.0,2.0,3.0,11.0,0.0,CAL,AL,1963.0,Luis,Polonia,155.0,68.0,662.0,0.2963576158940397,0.3515151515151515,0.3791390728476821,0.7306542243628336,0.0827814569536423,0.3333333333333333,0.0785498489425981,0.1117824773413897,23.567408293986134,28.0,Luis Polonia,0.7659199627824828,0.0282771861536449,-0.0299958501753835,0.0855836415279644,0.1117396669190482,11,False,659.8874322316117,56.0,1131.2355981113344,784.0,1987,4,1,False,True,False,False,False,False,False,False,True,False,False,0.6212688057877536,0.8849807908043512,0.7814780929570811,4.764835164835165,1.1594032147342053,0.9585834416862229,28.0,1
polonlu01,1992,149,0.0,577,83,165,17,4,0,35.0,51.0,21.0,45,64.0,6.0,1.0,8.0,4.0,18.0,0.0,CAL,AL,1963.0,Luis,Polonia,155.0,68.0,635.0,0.2859618717504332,0.3365231259968102,0.3292894280762565,0.6658125540730667,0.0433275563258232,0.3191489361702128,0.0708661417322834,0.1007874015748031,23.567408293986134,29.0,Luis Polonia,0.7659199627824828,0.0282771861536449,-0.0299958501753835,0.0855836415279644,0.1117396669190482,11,False,683.4548405255979,0.0,1201.937822993293,841.0,1987,5,1,False,True,False,False,False,False,False,False,True,False,False,0.3399936327912334,0.8080487583587879,0.7240683180625753,4.713986745727241,1.1077408030994056,0.955591348970058,29.0,1
polonlu01,1993,152,0.0,576,75,156,17,6,1,32.0,55.0,24.0,48,53.0,7.0,2.0,8.0,3.0,7.0,0.0,CAL,AL,1963.0,Luis,Polonia,155.0,68.0,637.0,0.2708333333333333,0.3275039745627981,0.3263888888888889,0.653892863451687,0.0555555555555555,0.2952380952380952,0.075353218210361,0.0832025117739403,23.567408293986134,30.0,Luis Polonia,0.7659199627824828,0.0282771861536449,-0.0299958501753835,0.0855836415279644,0.1117396669190482,11,False,707.022248819584,30.0,1296.2074561692373,900.0,1987,6,1,False,True,False,False,False,False,False,False,True,False,False,0.38705479275245225,0.8521915114744857,0.5726201845440602,5.403641360357265,0.9864357912186676,0.9552079613502192,30.0,1
polonlu01,1994,95,0.0,350,62,109,21,6,1,36.0,20.0,12.0,37,36.0,1.0,4.0,2.0,1.0,7.0,0.0,NYA,AL,1963.0,Luis,Polonia,155.0,68.0,394.0,0.3114285714285714,0.3826530612244898,0.4142857142857143,0.7969387755102041,0.1028571428571428,0.3439490445859872,0.0939086294416243,0.0913705583756345,23.567408293986134,31.0,Luis Polonia,0.7659199627824828,0.0282771861536449,-0.0299958501753835,0.0855836415279644,0.1117396669190482,11,False,730.5896571135702,31.0,471.3481658797226,961.0,1987,7,0,False,True,False,False,False,False,False,False,True,False,False,0.649897591894826,1.02618500652474,0.5975948624358314,2.933333333333333,1.141888898840208,0.952541931703215,31.0,1
polonlu01,1995,95,0.0,291,43,76,16,3,2,17.0,13.0,4.0,28,38.0,1.0,0.0,3.0,4.0,3.0,0.0,ATL,NL,1963.0,Luis,Polonia,155.0,68.0,326.0,0.2611683848797251,0.3219814241486068,0.3573883161512027,0.6793697402998096,0.0962199312714776,0.2901960784313726,0.0858895705521472,0.1165644171779141,23.567408293986134,32.0,Luis Polonia,0.7659199627824828,0.0282771861536449,-0.0299958501753835,0.0855836415279644,0.1117396669190482,11,False,754.1570654075563,64.0,306.3763078218197,1024.0,1987,8,0,False,True,False,False,False,False,False,False,True,False,False,0.6006623913821323,0.9176938047786073,0.7549808177380485,1.3380116959064325,0.9578296536096526,0.9514494367558161,32.0,1
polonlu01,1999,87,0.0,333,46,108,21,8,10,32.0,17.0,9.0,16,32.0,0.0,2.0,2.0,2.0,2.0,0.0,DET,AL,1963.0,Luis,Polonia,155.0,68.0,355.0,0.3243243243243243,0.3569405099150141,0.5255255255255256,0.8824660354405397,0.2012012012012012,0.3344709897610921,0.0450704225352112,0.0901408450704225,23.567408293986134,36.0,Luis Polonia,0.7659199627824828,0.0282771861536449,-0.0299958501753835,0.0855836415279644,0.1117396669190482,11,False,848.4266985835009,360.0,400.6459409977643,1296.0,1987,12,0,False,True,False,False,False,False,False,False,True,False,False,1.1958534712213529,0.4670538651546443,0.5749752961677368,1.743445071357451,1.0955713980578858,0.9343370830104063,36.0,1
