playerID,yearID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,teamID,lgID,birthYear,nameFirst,nameLast,weight,height,PA,AVG,OBP,SLG,OPS,ISO,BABIP,BB_pct,K_pct,BMI,age,name,OPS_avg_available,trend_slope,trend_diff,volatility_std,volatility_cv,years_data,is_rookie,BMI_age_interaction,age_HR_interaction,BMI_SB_interaction,age_squared,debut_year,experience,is_peak_years,bats_B,bats_L,bats_R,POS_1B,POS_2B,POS_3B,POS_C,POS_DH,POS_OF,POS_P,POS_SS,ISO_era_adjusted,BB_pct_era_adjusted,K_pct_era_adjusted,SB_era_adjusted,BABIP_era_adjusted,BMI_era_adjusted,age_era_adjusted,ISO_era_adjusted_cluster_avg,BB_pct_era_adjusted_cluster_avg,K_pct_era_adjusted_cluster_avg,SB_era_adjusted_cluster_avg,BABIP_era_adjusted_cluster_avg,BMI_era_adjusted_cluster_avg,OPS_cluster_avg,distance_to_cluster_center,OPS_vs_cluster,ISO_vs_cluster,BB_pct_vs_cluster,K_pct_vs_cluster,OPS_percentile_in_cluster,ISO_percentile_in_cluster,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5
francju01,2002,125,0.0,338,51,96,13,1,6,30.0,5.0,1.0,39,75.0,3.0,1.0,2.0,3.0,13.0,0.0,ATL,NL,1958.0,Julio,Franco,160.0,72.0,383.0,0.2840236686390532,0.3569553805774278,0.3816568047337278,0.7386121853111556,0.0976331360946745,0.3461538461538461,0.1018276762402088,0.195822454308094,21.699660683271983,44.0,Julio Franco,0.7853811961326054,0.0302582199988636,0.0137474291762774,0.0339939064957355,0.0432833210969772,16,False,954.7850700639672,264.0,108.49830341635992,1936.0,1983,19,0,False,False,True,True,False,False,False,False,False,False,False,-0.06282987153313715,0.012817436576948865,0.03490922582769679,-2.7947019867549665,0.04962616856978713,-4.262710244186309,44.0,-0.03101804837797232,-0.002998933471621951,-0.018810393891343192,18.407575763754704,0.015479159431945118,-1.2061482671541954,0.7322758931510439,3.0762085316557,0.006336292160111667,0.1286511844726468,0.10482660971183075,0.2146328481994372,55.690661478599225,40.51556420233463,False,True,False,False,False,False
francju01,2004,125,0.0,320,37,99,18,3,6,57.0,4.0,2.0,36,68.0,4.0,1.0,1.0,3.0,10.0,0.0,ATL,NL,1958.0,Julio,Franco,160.0,72.0,361.0,0.309375,0.3777777777777777,0.440625,0.8184027777777778,0.1312499999999999,0.3734939759036144,0.0997229916897507,0.1883656509695291,21.699660683271983,46.0,Julio Franco,0.7853811961326054,0.0302582199988636,0.0137474291762774,0.0339939064957355,0.0432833210969772,16,False,998.1843914305113,276.0,86.79864273308793,2116.0,1983,21,0,False,False,True,True,False,False,False,False,False,False,False,-0.0383800389218896,0.011378634263802062,0.029454074397646024,-3.4215686274509807,0.07211993101482267,-4.80768081804657,46.0,-0.03101804837797232,-0.002998933471621951,-0.018810393891343192,18.407575763754704,0.015479159431945118,-1.2061482671541954,0.7322758931510439,3.470813481456521,0.0861268846267339,0.1622680483779722,0.10272192516137264,0.2071760448608723,84.43579766536965,67.31517509727627,False,True,False,False,False,False
francju01,2005,108,0.0,233,30,64,12,1,9,42.0,4.0,0.0,27,57.0,1.0,1.0,1.0,3.0,10.0,0.0,ATL,NL,1958.0,Julio,Franco,160.0,72.0,265.0,0.2746781115879828,0.3484848484848485,0.4506437768240343,0.7991286253088828,0.1759656652360515,0.3235294117647059,0.1018867924528302,0.2150943396226415,21.699660683271983,47.0,Julio Franco,0.7853811961326054,0.0302582199988636,0.0137474291762774,0.0339939064957355,0.0432833210969772,16,False,1019.8840521137832,423.0,86.79864273308793,2209.0,1983,22,0,False,False,True,True,False,False,False,False,False,False,False,0.01515304773370954,0.01857062844166396,0.05694985626588739,-3.2683706070287544,0.023859436088058628,-5.0041967665813125,47.0,-0.03101804837797232,-0.002998933471621951,-0.018810393891343192,18.407575763754704,0.015479159431945118,-1.2061482671541954,0.7322758931510439,3.414357420986465,0.06685273215783893,0.20698371361402382,0.10488572592445214,0.2339047335139847,77.72373540856032,88.91050583657587,False,True,False,False,False,False
francju02,2013,124,0.0,348,36,79,12,1,18,48.0,0.0,2.0,32,138.0,3.0,3.0,0.0,2.0,3.0,0.0,MIL,NL,1987.0,Juan,Francisco,245.0,74.0,385.0,0.2270114942528735,0.2961038961038961,0.4224137931034483,0.7185176892073444,0.1954022988505747,0.3144329896907216,0.0831168831168831,0.3584415584415584,31.455790084699228,26.0,Juan Francisco,0.7327943411193516,0.0285533038240145,0.0142766519120073,0.0142766519120072,0.0194824811149599,2,False,817.8505422021799,468.0,0.0,676.0,2013,0,1,False,True,False,True,False,False,False,False,False,False,False,0.04674907445949128,0.0018743821362480345,0.1670979685166689,-7.319620253164557,0.013110910358352768,3.348993592196642,26.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,3.383672473748362,-0.03063454861971604,0.18134258349436064,0.09463104081574085,0.3529927578573782,37.16337522441652,74.1472172351885,False,False,False,True,False,False
francju02,2014,106,0.0,287,40,63,16,2,16,43.0,0.0,2.0,27,116.0,0.0,3.0,0.0,3.0,6.0,0.0,TOR,AL,1987.0,Juan,Francisco,245.0,74.0,320.0,0.2195121951219512,0.290625,0.4564459930313589,0.7470709930313589,0.2369337979094077,0.2974683544303797,0.084375,0.3625,31.455790084699228,27.0,Juan Francisco,0.7327943411193516,0.0285533038240145,0.0142766519120073,0.0142766519120072,0.0194824811149599,2,False,849.3063322868792,432.0,0.0,729.0,2013,1,1,False,True,False,False,False,True,False,False,False,False,False,0.09372695999305439,0.005622599745473009,0.16687315749490794,-7.758842443729904,-0.004374201848774517,3.390773362148014,27.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,3.5845646133759876,-0.002081244795701487,0.22287408255319363,0.09588915769885775,0.3570511994158198,50.16157989228007,92.53141831238779,False,False,False,True,False,False
francma02,2015,80,0.0,304,45,85,22,1,14,50.0,1.0,0.0,26,52.0,2.0,4.0,0.0,1.0,8.0,0.0,PHI,NL,1992.0,Maikel,Franco,225.0,73.0,335.0,0.2796052631578947,0.3432835820895522,0.4967105263157895,0.8399941084053417,0.2171052631578947,0.2970711297071129,0.0776119402985074,0.1552238805970149,29.684842631085147,23.0,Maikel Franco,0.6614662862298828,-0.090457029492776,-0.0639935877554336,0.0827986128322372,0.1251743506145403,8,False,682.7513805149583,322.0,29.684842631085147,529.0,2015,0,0,False,False,True,False,False,True,False,False,False,False,False,0.0615777948673914,-0.0004043245275770907,-0.040555642218173704,-5.919614147909968,-0.004777992105222173,1.5785387652848755,23.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,2.237666610929759,0.16067633159303185,0.2491212132504011,0.0917456579508074,0.16909062347135156,96.8578658793758,97.15309995782371,True,False,False,False,False,False
francma02,2016,152,0.0,581,67,148,23,1,25,88.0,1.0,1.0,40,106.0,7.0,5.0,0.0,4.0,13.0,0.0,PHI,NL,1992.0,Maikel,Franco,225.0,73.0,630.0,0.2547332185886403,0.3063492063492063,0.4268502581755594,0.7331994645247657,0.1721170395869191,0.2709251101321586,0.0634920634920634,0.1682539682539682,29.684842631085147,24.0,Maikel Franco,0.6614662862298828,-0.090457029492776,-0.0639935877554336,0.0827986128322372,0.1251743506145403,8,False,712.4362231460435,600.0,29.684842631085147,576.0,2015,1,0,False,False,True,False,False,True,False,False,False,False,False,0.004063250936084395,-0.019968591738896632,-0.034796641305444104,-6.003257328990228,-0.03194213070532731,1.6818208939085544,24.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,1.7286027151132681,0.05388168771245583,0.2041329896794255,0.0776257811443634,0.18212071112830489,74.92619148038803,87.91649093209615,True,False,False,False,False,False
francma02,2017,154,0.0,575,66,132,29,1,24,76.0,0.0,0.0,41,95.0,3.0,2.0,0.0,5.0,21.0,0.0,PHI,NL,1992.0,Maikel,Franco,225.0,73.0,623.0,0.2295652173913043,0.2808988764044944,0.408695652173913,0.6895945285784075,0.1791304347826087,0.2342733188720173,0.0658105939004815,0.1524879614767255,29.684842631085147,25.0,Maikel Franco,0.6614662862298828,-0.090457029492776,-0.0639935877554336,0.0827986128322372,0.1251743506145403,8,False,742.1210657771287,600.0,0.0,625.0,2015,2,0,False,False,True,False,False,True,False,False,False,False,False,0.0009775602492305135,-0.021502831178540086,-0.05540846363508134,-7.0251572327044025,-0.07029109238196529,1.740876195750456,25.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,2.5402554632067798,0.010276751766097658,0.2111463848751151,0.07994431155278149,0.16635470435106217,55.504006748207516,90.27836355967946,True,False,False,False,False,False
francma02,2018,131,0.0,433,48,117,17,1,22,68.0,1.0,0.0,29,62.0,7.0,0.0,0.0,3.0,15.0,0.0,PHI,NL,1992.0,Maikel,Franco,225.0,73.0,465.0,0.2702078521939954,0.3139784946236559,0.4665127020785219,0.7804911967021778,0.1963048498845265,0.2698863636363636,0.0623655913978494,0.1333333333333333,29.684842631085147,26.0,Maikel Franco,0.6614662862298828,-0.090457029492776,-0.0639935877554336,0.0827986128322372,0.1251743506145403,8,False,771.8059084082138,572.0,29.684842631085147,676.0,2015,3,1,False,False,True,False,False,True,False,False,False,False,False,0.026012914751365523,-0.024229687487749348,-0.08023601941607603,-5.661341853035144,-0.029396652801405854,1.7827397310817155,26.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,2.295658569744352,0.10117341988986794,0.22832079997703292,0.07649930905014939,0.14720007620766998,88.29607760438634,94.34837621256854,True,False,False,False,False,False
francma02,2019,123,0.0,389,48,91,17,0,17,56.0,0.0,0.0,36,61.0,19.0,0.0,0.0,3.0,14.0,0.0,PHI,NL,1992.0,Maikel,Franco,225.0,73.0,428.0,0.2339331619537275,0.2967289719626168,0.4087403598971722,0.7054693318597891,0.1748071979434447,0.2356687898089172,0.0841121495327102,0.1425233644859813,29.684842631085147,27.0,Maikel Franco,0.6614662862298828,-0.090457029492776,-0.0639935877554336,0.0827986128322372,0.1251743506145403,8,False,801.490751039299,459.0,0.0,729.0,2015,4,1,False,False,True,False,False,True,False,False,False,False,False,-0.018588985405982222,-0.0027602379188830795,-0.07747900327565063,-6.125,-0.06555773991210673,1.7683934793333016,27.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,2.573453479834873,0.026151555047479236,0.20682314803595112,0.0982458671850102,0.15639010736031797,63.34879797553775,88.8021931674399,True,False,False,False,False,False
francma02,2020,60,0.0,223,23,62,16,0,8,38.0,1.0,0.0,16,38.0,1.0,0.0,0.0,4.0,4.0,0.0,KCA,AL,1992.0,Maikel,Franco,225.0,73.0,243.0,0.2780269058295964,0.3209876543209876,0.4573991031390134,0.7783867574600011,0.179372197309417,0.2983425414364641,0.0658436213991769,0.1563786008230452,29.684842631085147,28.0,Maikel Franco,0.6614662862298828,-0.090457029492776,-0.0639935877554336,0.0827986128322372,0.1251743506145403,8,False,831.1755936703842,224.0,29.684842631085147,784.0,2015,5,1,False,False,True,False,False,True,False,False,False,False,False,-0.011652639630136602,-0.029633715450505277,-0.06636913713208367,-1.8374384236453203,-0.0003083860886650136,1.8512642885063357,28.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,1.9064053543414545,0.09906898064769121,0.2113881474019234,0.0799773390514769,0.17024534369738187,87.83213833825391,90.38380430198228,True,False,False,False,False,False
francma02,2021,104,0.0,377,31,79,22,0,11,47.0,0.0,0.0,20,67.0,0.0,3.0,0.0,3.0,12.0,0.0,BAL,AL,1992.0,Maikel,Franco,225.0,73.0,403.0,0.2095490716180371,0.2531017369727047,0.3554376657824933,0.608539402755198,0.1458885941644562,0.2251655629139073,0.0496277915632754,0.1662531017369727,29.684842631085147,29.0,Maikel Franco,0.6614662862298828,-0.090457029492776,-0.0639935877554336,0.0827986128322372,0.1251743506145403,8,False,860.8604363014692,319.0,0.0,841.0,2015,6,1,False,False,True,False,False,True,False,False,False,False,False,-0.029654971752604148,-0.039361563904527275,-0.05585503666695335,-5.919354838709677,-0.07056685267146154,1.9393161101833876,29.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,2.625599515469387,-0.07077837405711185,0.17790454425696262,0.0637615092155754,0.18011984461130937,20.139181779839728,76.36018557570645,True,False,False,False,False,False
francma02,2022,103,0.0,371,31,85,15,0,9,39.0,1.0,0.0,12,75.0,0.0,2.0,0.0,3.0,18.0,0.0,WAS,NL,1992.0,Maikel,Franco,225.0,73.0,388.0,0.22911051212938,0.2551546391752577,0.3423180592991914,0.5974726984744492,0.1132075471698113,0.2620689655172414,0.0309278350515463,0.1932989690721649,29.684842631085147,30.0,Maikel Franco,0.6614662862298828,-0.090457029492776,-0.0639935877554336,0.0827986128322372,0.1251743506145403,8,False,890.5452789325544,270.0,29.684842631085147,900.0,2015,7,1,False,False,True,False,False,True,False,False,False,False,False,-0.041487944073902105,-0.05038732772595893,-0.02627179348483541,-5.280757097791798,-0.0305278029422954,2.086767887051167,30.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,2.0423214832653462,-0.0818450783378607,0.1452234972623177,0.04506155270384629,0.20716571194650157,16.469843947701392,54.892450442851114,True,False,False,False,False,False
francte01,1985,107,0.0,281,19,75,15,1,2,31.0,5.0,5.0,12,12.0,4.0,1.0,2.0,0.0,1.0,0.0,MON,NL,1959.0,Terry,Francona,190.0,73.0,296.0,0.2669039145907473,0.2993197278911564,0.3487544483985765,0.648074176289733,0.0818505338078292,0.2734082397003745,0.0405405405405405,0.0405405405405405,25.067200444027456,26.0,Terry Francona,0.648074176289733,0.0,0.0,0.0,0.0,1,True,651.7472115447139,52.0,125.33600222013727,676.0,1985,0,1,False,True,False,True,False,False,False,False,False,False,False,-0.0577092435248211,-0.04757615120335386,-0.09138821369254647,-5.633204633204633,-0.011235594775986457,0.6175755998950905,26.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,2.087547876965167,-0.03124360052257691,0.1138664839003356,0.0546742581928405,0.05440728341487717,36.29270350063265,28.047237452551666,True,False,False,False,False,False
francti01,1956,139,0.0,445,62,115,16,4,9,57.0,11.0,5.0,51,60.0,4.0,1.0,0.0,3.0,6.0,0.0,BAL,AL,1933.0,Tito,Francona,190.0,71.0,500.0,0.2584269662921348,0.334,0.3730337078651685,0.7070337078651685,0.1146067415730336,0.2796833773087071,0.102,0.12,26.49932774572948,23.0,Tito Francona,0.6994079357444649,-0.018870454262752,0.02335272312815,0.0616683828826053,0.0881722664713035,10,False,609.4845381517781,207.0,291.4926052030243,529.0,1956,0,0,False,True,False,False,False,False,False,False,True,False,False,-0.03728634766077696,0.00444840336304389,0.014192617897848966,6.758389261744966,0.0020090869459623573,1.636765237102665,23.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,1.5365142490804133,-0.042118529961891915,0.10054702621681953,0.11351415769885774,0.11455119941581982,31.956912028725316,17.70197486535009,False,False,False,True,False,False
francti01,1957,97,0.0,279,35,65,8,3,7,38.0,7.0,3.0,29,48.0,4.0,3.0,0.0,5.0,7.0,0.0,BAL,AL,1933.0,Tito,Francona,190.0,71.0,316.0,0.2329749103942652,0.3069620253164557,0.3584229390681003,0.6653849643845561,0.1254480286738351,0.2532751091703056,0.0917721518987341,0.1518987341772152,26.49932774572948,24.0,Tito Francona,0.6994079357444649,-0.018870454262752,0.02335272312815,0.0616683828826053,0.0881722664713035,10,False,635.9838658975075,168.0,185.4952942201064,576.0,1956,1,0,False,True,False,False,False,False,False,False,True,False,False,-0.018217462446885713,0.004082799367650325,0.04116499392759354,2.437086092715232,-0.029428732074640862,1.6836176598918797,24.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,1.4491294256196405,-0.08376727344250434,0.11138831331762102,0.10328630959759184,0.14644993359303501,17.917414721723517,24.59605026929982,False,False,False,True,False,False
francti01,1959,122,0.0,399,68,145,17,2,20,79.0,2.0,0.0,35,42.0,3.0,3.0,1.0,5.0,11.0,0.0,CLE,AL,1933.0,Tito,Francona,190.0,71.0,443.0,0.3634085213032581,0.4140271493212669,0.5664160401002506,0.9804431894215176,0.2030075187969924,0.3654970760233918,0.0790067720090293,0.0948081264108352,26.49932774572948,26.0,Tito Francona,0.6994079357444649,-0.018870454262752,0.02335272312815,0.0616683828826053,0.0881722664713035,10,False,688.9825213889665,520.0,52.99865549145896,676.0,1956,3,1,False,True,False,False,False,False,False,False,True,False,False,0.057754498553703876,-0.011268900897835166,-0.022196237004162664,-2.9868421052631575,0.08350817956005369,1.708185599634696,26.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,2.90822543845824,0.23129095159445723,0.18894780344077833,0.09052092970788704,0.08935932582665503,98.92280071813285,78.491921005386,False,False,False,True,False,False
francti01,1960,147,0.0,544,84,159,36,2,17,79.0,4.0,1.0,67,67.0,7.0,5.0,3.0,5.0,11.0,0.0,CLE,AL,1933.0,Tito,Francona,190.0,71.0,624.0,0.2922794117647059,0.3719806763285024,0.4595588235294117,0.8315394998579142,0.1672794117647058,0.3053763440860215,0.1073717948717948,0.1073717948717948,26.49932774572948,27.0,Tito Francona,0.6994079357444649,-0.018870454262752,0.02335272312815,0.0616683828826053,0.0881722664713035,10,False,715.481849134696,459.0,105.99731098291792,729.0,1956,4,1,False,True,False,False,False,False,False,False,True,False,False,0.021340548034108786,0.01705790109412475,-0.014222882569180972,-1.3947368421052628,0.02413291201682738,1.5113290851199963,27.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,1.423970104376488,0.08238726203085378,0.15321969640849173,0.11888595257065254,0.10192299428761462,82.1903052064632,56.445242369838425,False,False,False,True,False,False
francti01,1961,155,0.0,592,87,178,30,8,16,85.0,2.0,1.0,56,52.0,3.0,4.0,12.0,3.0,11.0,0.0,CLE,AL,1933.0,Tito,Francona,190.0,71.0,667.0,0.3006756756756756,0.3633587786259541,0.4594594594594595,0.8228182380854137,0.1587837837837838,0.3074003795066413,0.0839580209895052,0.0779610194902548,26.49932774572948,28.0,Tito Francona,0.6994079357444649,-0.018870454262752,0.02335272312815,0.0616683828826053,0.0881722664713035,10,False,741.9811768804254,448.0,52.99865549145896,784.0,1956,5,1,False,True,False,False,False,False,False,False,True,False,False,0.008120021794233045,-0.011130512969890677,-0.04372565425029029,-3.2032967032967035,0.0230894732666323,1.6939196378342345,28.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,1.3760368484121444,0.07366600025835324,0.14472406842756974,0.09547217868836294,0.07251221890607462,79.2818671454219,50.269299820466784,False,False,False,True,False,False
francti01,1962,158,0.0,621,82,169,28,5,14,70.0,3.0,2.0,47,74.0,3.0,7.0,8.0,7.0,8.0,0.0,CLE,AL,1933.0,Tito,Francona,190.0,71.0,690.0,0.2721417069243156,0.3269794721407624,0.4009661835748792,0.7279456557156416,0.1288244766505636,0.287037037037037,0.0681159420289855,0.1072463768115942,26.49932774572948,29.0,Tito Francona,0.6994079357444649,-0.018870454262752,0.02335272312815,0.0616683828826053,0.0881722664713035,10,False,768.4805046261549,406.0,79.49798323718844,841.0,1956,6,1,False,True,False,True,False,False,False,False,False,False,False,-0.019144281295139343,-0.023434421946811987,-0.016586257880508284,-3.492146596858639,0.0025145619861159374,1.8129847771916765,29.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,0.9086964973974656,-0.021206582111418792,0.11476476129434952,0.07963009972784324,0.10179757622741402,41.651705565529625,26.929982046678635,False,False,False,True,False,False
francti01,1963,142,0.0,500,57,114,29,0,10,41.0,9.0,1.0,47,77.0,7.0,2.0,2.0,2.0,10.0,0.0,CLE,AL,1933.0,Tito,Francona,190.0,71.0,553.0,0.228,0.2958257713248639,0.346,0.6418257713248638,0.1179999999999999,0.2506024096385542,0.0849909584086799,0.1392405063291139,26.49932774572948,30.0,Tito Francona,0.6994079357444649,-0.018870454262752,0.02335272312815,0.0616683828826053,0.0881722664713035,10,False,794.9798323718844,300.0,238.4939497115653,900.0,1956,7,1,False,True,False,False,False,False,False,False,True,False,False,-0.0173591196763737,0.003957018053639863,0.0028334162629121695,3.467005076142132,-0.02533764791346893,1.805232914161035,30.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,1.2251128102596214,-0.10732646650219657,0.10394028464378582,0.09650511610753765,0.1337917057449337,11.490125673249551,19.71274685816876,False,False,False,True,False,False
francti01,1964,111,0.0,270,35,67,13,2,8,24.0,1.0,3.0,44,46.0,9.0,4.0,1.0,1.0,3.0,0.0,CLE,AL,1933.0,Tito,Francona,190.0,71.0,320.0,0.2481481481481481,0.3605015673981191,0.4,0.7605015673981191,0.1518518518518518,0.271889400921659,0.1375,0.14375,26.49932774572948,31.0,Tito Francona,0.6994079357444649,-0.018870454262752,0.02335272312815,0.0616683828826053,0.0881722664713035,10,False,821.4791601176139,248.0,26.49932774572948,961.0,1956,8,0,False,True,False,False,False,False,False,False,True,False,False,0.0156689431300098,0.05722597195966121,0.006885074347419778,-4.366336633663367,-0.011893455004678088,1.8106754520284767,31.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,2.0971547817303344,0.01134932957105872,0.13779213649563773,0.14901415769885776,0.1383011994158198,56.48114901256732,44.488330341113105,False,False,False,True,False,False
francti01,1967,109,0.0,327,35,78,6,1,6,28.0,1.0,1.0,27,44.0,3.0,1.0,5.0,2.0,8.0,0.0,ATL,NL,1933.0,Tito,Francona,190.0,71.0,362.0,0.2385321100917431,0.2969187675070028,0.3180428134556575,0.6149615809626603,0.0795107033639143,0.2580645161290322,0.074585635359116,0.1215469613259668,26.49932774572948,34.0,Tito Francona,0.6994079357444649,-0.018870454262752,0.02335272312815,0.0616683828826053,0.0881722664713035,10,False,900.9771433548024,204.0,26.49932774572948,1156.0,1956,11,0,False,True,False,True,False,False,False,False,False,False,False,-0.04583467596979157,-0.00895733182191688,-0.02030928361597882,-5.2153846153846155,-0.020646691047258692,1.963667756089908,34.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,1.2814995038714379,-0.13419065686440013,0.06545098800770023,0.08609979305797374,0.11609816074178662,6.535008976660682,3.985637342908438,False,False,False,True,False,False
francti01,1968,122,0.0,346,32,99,13,1,2,47.0,3.0,0.0,51,45.0,5.0,0.0,1.0,2.0,12.0,0.0,ATL,NL,1933.0,Tito,Francona,190.0,71.0,400.0,0.2861271676300578,0.3759398496240601,0.3468208092485549,0.722760658872615,0.0606936416184971,0.3222591362126246,0.1275,0.1125,26.49932774572948,35.0,Tito Francona,0.6994079357444649,-0.018870454262752,0.02335272312815,0.0616683828826053,0.0881722664713035,10,False,927.476471100532,70.0,79.49798323718844,1225.0,1956,12,0,False,True,False,False,False,False,False,False,True,False,False,-0.05079455061447651,0.04822496088963188,-0.027337335390660425,-4.036269430051814,0.04918694333503232,2.064870412345204,35.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,2.7858886943629795,-0.026391578954445438,0.04663392626228303,0.13901415769885775,0.10705119941581982,39.030520646319566,1.0412926391382404,False,False,False,True,False,False
francty01,2020,43,0.0,141,19,43,9,1,4,23.0,0.0,0.0,11,37.0,0.0,3.0,0.0,0.0,3.0,0.0,SEA,AL,1994.0,Ty,France,215.0,71.0,155.0,0.3049645390070922,0.3677419354838709,0.4680851063829787,0.8358270418668496,0.1631205673758865,0.39,0.0709677419354838,0.2387096774193548,29.98608139648336,26.0,Ty France,0.763148061793112,-0.0547073312005226,-0.0600367912829353,0.0452997536519701,0.0593590627034191,4,False,779.6381163085674,104.0,0.0,676.0,2020,0,1,False,False,True,False,True,False,False,False,False,False,False,-0.027904269563667095,-0.02450959491419838,0.015961939464225944,-2.8374384236453203,0.0913490724748709,2.1525030539045495,26.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,3.09023137839121,0.08667480403978922,0.14906085201967245,0.08248189963434155,0.23326087683517463,83.33931777378815,53.60861759425494,False,False,False,True,False,False
francty01,2021,152,0.0,571,85,166,32,1,18,73.0,0.0,0.0,46,106.0,1.0,27.0,0.0,6.0,13.0,0.0,SEA,AL,1994.0,Ty,France,215.0,71.0,650.0,0.2907180385288966,0.3676923076923077,0.4448336252189142,0.8125259329112219,0.1541155866900175,0.3267108167770419,0.0707692307692307,0.163076923076923,29.98608139648336,27.0,Ty France,0.763148061793112,-0.0547073312005226,-0.0600367912829353,0.0452997536519701,0.0593590627034191,4,False,809.6241977050507,486.0,0.0,729.0,2020,1,1,False,False,True,True,False,False,False,False,False,False,False,-0.02142797922704287,-0.018220124698571982,-0.059031215327003034,-5.919354838709677,0.030978401191673055,2.2405548755816014,27.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,1.8342168918649902,0.06337369508416146,0.14005587133380343,0.08228338846808844,0.15762812249274283,75.90664272890486,46.678635547576306,False,False,False,True,False,False
francty01,2022,140,0.0,551,65,151,27,1,20,83.0,0.0,0.0,35,94.0,3.0,21.0,0.0,5.0,18.0,0.0,SEA,AL,1994.0,Ty,France,215.0,71.0,612.0,0.2740471869328493,0.3382352941176471,0.4355716878402904,0.7738069819579374,0.161524500907441,0.2963800904977375,0.0571895424836601,0.15359477124183,29.98608139648336,28.0,Ty France,0.763148061793112,-0.0547073312005226,-0.0600367912829353,0.0452997536519701,0.0593590627034191,4,False,839.610279101534,560.0,0.0,784.0,2020,2,1,False,False,True,True,False,False,False,False,False,False,False,0.006829009663727598,-0.024125620293845122,-0.06597599131517032,-6.280757097791798,0.0037833220382006982,2.3880066524493806,28.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,1.5185566296239237,0.024654744130876982,0.14746478555122694,0.06870370018251784,0.1481459706576498,61.68761220825852,52.244165170556556,False,False,False,True,False,False
